"时间","平台","订单","日志类型","价格","数量","消息"

2019-12-23 15:32:00,,,信息,,,7482.0

2019-12-23 15:32:00,,,信息,,,7520.666

2019-12-23 15:36:00,,,信息,,,7482.0

2019-12-23 15:36:00,,,信息,,,7517.8

2019-12-23 15:46:00,,,信息,,,7482.0

2019-12-23 15:46:00,,,信息,,,7535.0

2019-12-23 15:50:00,,,信息,,,7482.0

2019-12-23 15:50:00,,,信息,,,7527.125

2019-12-23 15:54:00,,,信息,,,7482.0

2019-12-23 15:54:00,,,信息,,,7529.75

2019-12-23 15:58:00,,,信息,,,7482.0

2019-12-23 15:58:00,,,信息,,,7524.5

2019-12-23 16:00:00,,,信息,,,7482.0

2019-12-23 16:00:00,,,信息,,,7524.5

2019-12-23 16:02:00,,,信息,,,7482.0

2019-12-23 16:02:00,,,信息,,,7524.501

2019-12-23 16:04:00,,,信息,,,7482.0

2019-12-23 16:04:00,,,信息,,,7524.499

2019-12-23 16:06:00,,,信息,,,7482.0

2019-12-23 16:06:00,,,信息,,,7518.8

2019-12-23 16:08:00,,,信息,,,7482.0

2019-12-23 16:08:00,,,信息,,,7520.7

2019-12-23 16:12:00,,,信息,,,7482.0

2019-12-23 16:12:00,,,信息,,,7516.9

2019-12-23 16:20:00,,,信息,,,7482.0

2019-12-23 16:20:00,,,信息,,,7532.733

2019-12-23 16:24:00,,,信息,,,7482.0

2019-12-23 16:24:00,,,信息,,,7529.566

2019-12-23 16:32:00,,,信息,,,7482.0

2019-12-23 16:32:00,,,信息,,,7548.566

2019-12-23 16:36:00,,,信息,,,7482.0

2019-12-23 16:36:00,,,信息,,,7545.4

2019-12-23 16:46:00,,,信息,,,7482.0

2019-12-23 16:46:00,,,信息,,,7564.4

2019-12-23 16:50:00,,,信息,,,7482.0

2019-12-23 16:50:00,,,信息,,,7554.65

2019-12-23 16:54:00,,,信息,,,7482.0

2019-12-23 16:54:00,,,信息,,,7557.9

2019-12-23 16:58:00,,,信息,,,7482.0

2019-12-23 16:58:00,,,信息,,,7551.4

2019-12-23 17:00:00,,,信息,,,7482.0

2019-12-23 17:00:00,,,信息,,,7551.3

2019-12-23 17:22:55,,,信息,,,7482.0

2019-12-23 17:22:55,,,信息,,,7526.0

2019-12-23 17:58:00,,,信息,,,7482.0

2019-12-23 17:58:00,,,信息,,,7552.1

2019-12-23 18:00:00,,,信息,,,7482.0

2019-12-23 18:00:00,,,信息,,,7552.1

2019-12-23 18:02:00,,,信息,,,7482.0

2019-12-23 18:02:00,,,信息,,,7552.101

2019-12-23 18:04:00,,,信息,,,7482.0

2019-12-23 18:04:00,,,信息,,,7552.099

2019-12-23 18:06:00,,,信息,,,7482.0

2019-12-23 18:06:00,,,信息,,,7559.6

2019-12-23 18:08:00,,,信息,,,7482.0

2019-12-23 18:08:00,,,信息,,,7557.1

2019-12-23 18:12:00,,,信息,,,7482.0

2019-12-23 18:12:00,,,信息,,,7562.1

2019-12-23 18:20:00,,,信息,,,7482.0

2019-12-23 18:20:00,,,信息,,,7555.766

2019-12-23 18:24:00,,,信息,,,7482.0

2019-12-23 18:24:00,,,信息,,,7557.033

2019-12-23 18:32:00,,,信息,,,7482.0

2019-12-23 18:32:00,,,信息,,,7549.433

2019-12-23 18:36:00,,,信息,,,7482.0

2019-12-23 18:36:00,,,信息,,,7550.7

2019-12-23 18:46:00,,,信息,,,7482.0

2019-12-23 18:46:00,,,信息,,,7543.1

2019-12-23 18:50:00,,,信息,,,7482.0

2019-12-23 18:50:00,,,信息,,,7546.775

2019-12-23 18:54:00,,,信息,,,7482.0

2019-12-23 18:54:00,,,信息,,,7545.55

2019-12-23 18:58:00,,,信息,,,7482.0

2019-12-23 18:58:00,,,信息,,,7548.0

2019-12-23 19:00:00,,,信息,,,7482.0

2019-12-23 19:00:00,,,信息,,,7548.0

2019-12-23 19:02:00,,,信息,,,7482.0

2019-12-23 19:02:00,,,信息,,,7548.001

2019-12-23 19:04:00,,,信息,,,7482.0

2019-12-23 19:04:00,,,信息,,,7547.999

2019-12-23 19:06:00,,,信息,,,7482.0

2019-12-23 19:06:00,,,信息,,,7543.8

2019-12-23 19:08:00,,,信息,,,7482.0

2019-12-23 19:08:00,,,信息,,,7545.2

2019-12-23 19:12:00,,,信息,,,7482.0

2019-12-23 19:12:00,,,信息,,,7542.4

2019-12-23 19:20:00,,,信息,,,7482.0

2019-12-23 19:20:00,,,信息,,,7557.7

2019-12-23 19:24:00,,,信息,,,7482.0

2019-12-23 19:24:00,,,信息,,,7554.64

2019-12-23 19:32:00,,,信息,,,7482.0

2019-12-23 19:32:00,,,信息,,,7573.0

2019-12-23 19:36:00,,,信息,,,7482.0

2019-12-23 19:36:00,,,信息,,,7569.94

2019-12-23 19:46:00,,,信息,,,7482.0

2019-12-23 19:46:00,,,信息,,,7588.3

2019-12-23 19:50:00,,,信息,,,7482.0

2019-12-23 19:50:00,,,信息,,,7586.875

2019-12-23 19:54:00,,,信息,,,7482.0

2019-12-23 19:54:00,,,信息,,,7587.35

2019-12-23 19:58:00,,,信息,,,7482.0

2019-12-23 19:58:00,,,信息,,,7586.4

2019-12-23 20:00:00,,,信息,,,7482.0

2019-12-23 20:00:00,,,信息,,,7586.4

2019-12-23 20:02:00,,,信息,,,7482.0

2019-12-23 20:02:00,,,信息,,,7586.401

2019-12-23 20:04:00,,,信息,,,7482.0

2019-12-23 20:04:00,,,信息,,,7586.399

2019-12-23 20:06:00,,,信息,,,7482.0

2019-12-23 20:06:00,,,信息,,,7587.225

2019-12-23 20:08:00,,,信息,,,7482.0

2019-12-23 20:08:00,,,信息,,,7586.95

2019-12-23 20:12:00,,,信息,,,7482.0

2019-12-23 20:12:00,,,信息,,,7587.5

2019-12-23 20:20:00,,,信息,,,7482.0

2019-12-23 20:20:00,,,信息,,,7580.633

2019-12-23 20:24:00,,,信息,,,7482.0

2019-12-23 20:24:00,,,信息,,,7582.006

2019-12-23 20:32:00,,,信息,,,7482.0

2019-12-23 20:32:00,,,信息,,,7573.766

2019-12-23 20:36:00,,,信息,,,7482.0

2019-12-23 20:36:00,,,信息,,,7575.14

2019-12-23 20:46:00,,,信息,,,7482.0

2019-12-23 20:46:00,,,信息,,,7566.9

2019-12-23 20:50:00,,,信息,,,7482.0

2019-12-23 20:50:00,,,信息,,,7578.525

2019-12-23 20:54:00,,,信息,,,7482.0

2019-12-23 20:54:00,,,信息,,,7574.65

2019-12-23 20:58:00,,,信息,,,7482.0

2019-12-23 20:58:00,,,信息,,,7582.4

2019-12-23 21:00:00,,,信息,,,7482.0

2019-12-23 21:00:00,,,信息,,,7582.4

2019-12-23 21:02:00,,,信息,,,7482.0

2019-12-23 21:02:00,,,信息,,,7582.401

2019-12-23 21:04:00,,,信息,,,7482.0

2019-12-23 21:04:00,,,信息,,,7582.399

2019-12-23 21:06:00,,,信息,,,7482.0

2019-12-23 21:06:00,,,信息,,,7605.2

2019-12-23 21:08:00,,,信息,,,7482.0

2019-12-23 21:08:00,,,信息,,,7597.6

2019-12-23 21:12:00,,,信息,,,7482.0

2019-12-23 21:12:00,,,信息,,,7612.8

2019-12-23 21:20:00,,,信息,,,7482.0

2019-12-23 21:20:00,,,信息,,,7584.866

2019-12-23 21:24:00,,,信息,,,7482.0

2019-12-23 21:24:00,,,信息,,,7590.453

2019-12-23 21:32:00,,,信息,,,7482.0

2019-12-23 21:32:00,,,信息,,,7556.933

2019-12-23 21:36:00,,,信息,,,7482.0

2019-12-23 21:36:00,,,信息,,,7562.52

2019-12-23 21:46:00,,,信息,,,7482.0

2019-12-23 21:46:00,,,信息,,,7529.0

2019-12-23 21:50:00,,,信息,,,7482.0

2019-12-23 21:50:00,,,信息,,,7541.075

2019-12-23 21:54:00,,,信息,,,7482.0

2019-12-23 21:54:00,,,信息,,,7537.05

2019-12-23 21:58:00,,,信息,,,7482.0

2019-12-23 21:58:00,,,信息,,,7545.1

2019-12-23 22:00:00,,,信息,,,7482.0

2019-12-23 22:00:00,,,信息,,,7545.1

2019-12-23 22:02:00,,,信息,,,7482.0

2019-12-23 22:02:00,,,信息,,,7545.101

2019-12-23 22:04:00,,,信息,,,7482.0

2019-12-23 22:04:00,,,信息,,,7545.099

2019-12-23 22:06:00,,,信息,,,7482.0

2019-12-23 22:06:00,,,信息,,,7509.55

2019-12-23 22:08:00,,,信息,,,7482.0

2019-12-23 22:08:00,,,信息,,,7521.4

2019-12-23 22:12:00,,,信息,,,7482.0

2019-12-23 22:12:00,,,信息,,,7497.7

2019-12-23 22:20:00,,,信息,,,7482.0

2019-12-23 22:20:00,,,信息,,,7531.566

2019-12-23 22:24:00,,,信息,,,7482.0

2019-12-23 22:24:00,,,信息,,,7524.793

2019-12-23 22:32:00,,,信息,,,7482.0

2019-12-23 22:32:00,,,信息,,,7565.433

2019-12-23 22:36:00,,,信息,,,7482.0

2019-12-23 22:36:00,,,信息,,,7558.66

2019-12-23 22:46:00,,,信息,,,7482.0

2019-12-23 22:46:00,,,信息,,,7599.3

2019-12-23 22:50:00,,,信息,,,7482.0

2019-12-23 22:50:00,,,信息,,,7595.925

2019-12-23 22:54:00,,,信息,,,7482.0

2019-12-23 22:54:00,,,信息,,,7597.05

2019-12-23 22:58:00,,,信息,,,7482.0

2019-12-23 22:58:00,,,信息,,,7594.8

2019-12-23 23:00:00,,,信息,,,7482.0

2019-12-23 23:00:00,,,信息,,,7595.1

2019-12-23 23:02:00,,,信息,,,7482.0

2019-12-23 23:02:00,,,信息,,,7595.101

2019-12-23 23:04:00,,,信息,,,7482.0

2019-12-23 23:04:00,,,信息,,,7595.099

2019-12-23 23:06:00,,,信息,,,7482.0

2019-12-23 23:06:00,,,信息,,,7591.125

2019-12-23 23:08:00,,,信息,,,7482.0

2019-12-23 23:08:00,,,信息,,,7592.45

2019-12-23 23:12:00,,,信息,,,7482.0

2019-12-23 23:12:00,,,信息,,,7589.8

2019-12-23 23:20:00,,,信息,,,7482.0

2019-12-23 23:20:00,,,信息,,,7603.2

2019-12-23 23:24:00,,,信息,,,7482.0

2019-12-23 23:24:00,,,信息,,,7600.52

2019-12-23 23:32:00,,,信息,,,7482.0

2019-12-23 23:32:00,,,信息,,,7616.6

2019-12-23 23:36:00,,,信息,,,7482.0

2019-12-23 23:36:00,,,信息,,,7613.92

2019-12-23 23:46:00,,,信息,,,7482.0

2019-12-23 23:46:00,,,信息,,,7630.0

2019-12-23 23:50:00,,,信息,,,7482.0

2019-12-23 23:50:00,,,信息,,,7613.665

2019-12-23 23:54:00,,,信息,,,7482.0

2019-12-23 23:54:00,,,信息,,,7619.11

2019-12-23 23:58:00,,,信息,,,7482.0

2019-12-23 23:58:00,,,信息,,,7608.22

2019-12-24 00:00:00,,,信息,,,7482.0

2019-12-24 00:00:00,,,信息,,,7608.3

2019-12-24 00:02:00,,,信息,,,7482.0

2019-12-24 00:02:00,,,信息,,,7608.301

2019-12-24 00:04:00,,,信息,,,7482.0

2019-12-24 00:04:00,,,信息,,,7608.299

2019-12-24 00:06:00,,,信息,,,7482.0

2019-12-24 00:06:00,,,信息,,,7688.4

2019-12-24 00:08:00,,,信息,,,7482.0

2019-12-24 00:08:00,,,信息,,,7661.7

2019-12-24 00:12:00,,,信息,,,7482.0

2019-12-24 00:12:00,,,信息,,,7715.1

2019-12-24 00:20:00,,,信息,,,7482.0

2019-12-24 00:20:00,,,信息,,,7656.066

2019-12-24 00:24:00,,,信息,,,7482.0

2019-12-24 00:24:00,,,信息,,,7667.873

2019-12-24 00:32:00,,,信息,,,7482.0

2019-12-24 00:32:00,,,信息,,,7597.033

2019-12-24 00:36:00,,,信息,,,7482.0

2019-12-24 00:36:00,,,信息,,,7608.84

2019-12-24 00:46:00,,,信息,,,7482.0

2019-12-24 00:46:00,,,信息,,,7538.0

2019-12-24 00:50:00,,,信息,,,7482.0

2019-12-24 00:50:00,,,信息,,,7548.177

2019-12-24 00:54:00,,,信息,,,7482.0

2019-12-24 00:54:00,,,信息,,,7544.785

2019-12-24 00:58:00,,,信息,,,7482.0

2019-12-24 00:58:00,,,信息,,,7551.57

2019-12-24 01:00:00,,,信息,,,7482.0

2019-12-24 01:00:00,,,信息,,,7551.5

2019-12-24 01:02:00,,,信息,,,7482.0

2019-12-24 01:02:00,,,信息,,,7551.501

2019-12-24 01:04:00,,,信息,,,7482.0

2019-12-24 01:04:00,,,信息,,,7551.499

2019-12-24 01:06:00,,,信息,,,7482.0

2019-12-24 01:06:00,,,信息,,,7570.475

2019-12-24 01:08:00,,,信息,,,7482.0

2019-12-24 01:08:00,,,信息,,,7564.15

2019-12-24 01:12:00,,,信息,,,7482.0

2019-12-24 01:12:00,,,信息,,,7576.8

2019-12-24 01:20:00,,,信息,,,7482.0

2019-12-24 01:20:00,,,信息,,,7513.733

2019-12-24 01:24:00,,,信息,,,7482.0

2019-12-24 01:24:00,,,信息,,,7526.346

2019-12-24 01:32:00,,,信息,,,7482.0

2019-12-24 01:32:00,,,信息,,,7450.666

2019-12-24 01:36:00,,,信息,,,7482.0

2019-12-24 01:36:00,,,信息,,,7463.28

2019-12-24 01:46:00,,,信息,,,7482.0

2019-12-24 01:46:00,,,信息,,,7387.6

2019-12-24 01:50:00,,,信息,,,7482.0

2019-12-24 01:50:00,,,信息,,,7412.275

2019-12-24 01:54:00,,,信息,,,7482.0

2019-12-24 01:54:00,,,信息,,,7404.05

2019-12-24 01:58:00,,,信息,,,7482.0

2019-12-24 01:58:00,,,信息,,,7420.5

2019-12-24 02:00:00,,,信息,,,7482.0

2019-12-24 02:00:00,,,信息,,,7420.5

2019-12-24 02:02:00,,,信息,,,7482.0

2019-12-24 02:02:00,,,信息,,,7420.501

2019-12-24 02:04:00,,,信息,,,7482.0

2019-12-24 02:04:00,,,信息,,,7420.499

2019-12-24 02:06:00,,,信息,,,7482.0

2019-12-24 02:06:00,,,信息,,,7394.1

2019-12-24 02:08:00,,,信息,,,7482.0

2019-12-24 02:08:00,,,信息,,,7402.9

2019-12-24 02:12:00,,,信息,,,7482.0

2019-12-24 02:12:00,,,信息,,,7385.3

2019-12-24 02:20:00,,,信息,,,7482.0

2019-12-24 02:20:00,,,信息,,,7415.876

2019-12-24 02:24:00,,,信息,,,7482.0

2019-12-24 02:24:00,,,信息,,,7409.761

2019-12-24 02:32:00,,,信息,,,7482.0

2019-12-24 02:32:00,,,信息,,,7446.453

2019-12-24 02:36:00,,,信息,,,7482.0

2019-12-24 02:36:00,,,信息,,,7440.338

2019-12-24 02:46:00,,,信息,,,7482.0

2019-12-24 02:46:00,,,信息,,,7477.03

2019-12-24 02:50:00,,,信息,,,7482.0

2019-12-24 02:50:00,,,信息,,,7435.532

2019-12-24 02:54:00,,,信息,,,7482.0

2019-12-24 02:54:00,,,信息,,,7449.365

2019-12-24 02:58:00,,,信息,,,7482.0

2019-12-24 02:58:00,,,信息,,,7421.7

2019-12-24 03:00:00,,,信息,,,7482.0

2019-12-24 03:00:00,,,信息,,,7421.7

2019-12-24 03:02:00,,,信息,,,7482.0

2019-12-24 03:02:00,,,信息,,,7421.701

2019-12-24 03:04:00,,,信息,,,7482.0

2019-12-24 03:04:00,,,信息,,,7421.699

2019-12-24 03:06:00,,,信息,,,7482.0

2019-12-24 03:06:00,,,信息,,,7418.175

2019-12-24 03:08:00,,,信息,,,7482.0

2019-12-24 03:08:00,,,信息,,,7419.35

2019-12-24 03:12:00,,,信息,,,7482.0

2019-12-24 03:12:00,,,信息,,,7417.0

2019-12-24 03:20:00,,,信息,,,7482.0

2019-12-24 03:20:00,,,信息,,,7429.0

2019-12-24 03:24:00,,,信息,,,7482.0

2019-12-24 03:24:00,,,信息,,,7426.6

2019-12-24 03:32:00,,,信息,,,7482.0

2019-12-24 03:32:00,,,信息,,,7441.0

2019-12-24 03:36:00,,,信息,,,7482.0

2019-12-24 03:36:00,,,信息,,,7438.6

2019-12-24 03:46:00,,,信息,,,7482.0

2019-12-24 03:46:00,,,信息,,,7453.0

2019-12-24 03:50:00,,,信息,,,7482.0

2019-12-24 03:50:00,,,信息,,,7450.577

2019-12-24 03:54:00,,,信息,,,7482.0

2019-12-24 03:54:00,,,信息,,,7451.385

2019-12-24 03:58:00,,,信息,,,7482.0

2019-12-24 03:58:00,,,信息,,,7449.77

2019-12-24 04:00:00,,,信息,,,7482.0

2019-12-24 04:00:00,,,信息,,,7449.8

2019-12-24 04:37:05,,,信息,,,7482.0

2019-12-24 04:37:05,,,信息,,,7417.0

2019-12-24 04:58:00,,,信息,,,7482.0

2019-12-24 04:58:00,,,信息,,,7426.5

2019-12-24 05:00:00,,,信息,,,7482.0

2019-12-24 05:00:00,,,信息,,,7426.5

2019-12-24 05:37:05,,,信息,,,7482.0

2019-12-24 05:37:05,,,信息,,,7290.0

2019-12-24 05:58:00,,,信息,,,7482.0

2019-12-24 05:58:00,,,信息,,,7337.4

2019-12-24 06:00:00,,,信息,,,7482.0

2019-12-24 06:00:00,,,信息,,,7337.43

2019-12-24 06:02:00,,,信息,,,7482.0

2019-12-24 06:02:00,,,信息,,,7337.431

2019-12-24 06:04:00,,,信息,,,7482.0

2019-12-24 06:04:00,,,信息,,,7337.429

2019-12-24 06:06:00,,,信息,,,7482.0

2019-12-24 06:06:00,,,信息,,,7340.407

2019-12-24 06:08:00,,,信息,,,7482.0

2019-12-24 06:08:00,,,信息,,,7339.415

2019-12-24 06:12:00,,,信息,,,7482.0

2019-12-24 06:12:00,,,信息,,,7341.4

2019-12-24 06:20:00,,,信息,,,7482.0

2019-12-24 06:20:00,,,信息,,,7321.733

2019-12-24 06:24:00,,,信息,,,7482.0

2019-12-24 06:24:00,,,信息,,,7325.666

2019-12-24 06:32:00,,,信息,,,7482.0

2019-12-24 06:32:00,,,信息,,,7302.066

2019-12-24 06:36:00,,,信息,,,7482.0

2019-12-24 06:36:00,,,信息,,,7306.0

2019-12-24 06:46:00,,,信息,,,7482.0

2019-12-24 06:46:00,,,信息,,,7282.4

2019-12-24 06:50:00,,,信息,,,7482.0

2019-12-24 06:50:00,,,信息,,,7306.355

2019-12-24 06:54:00,,,信息,,,7482.0

2019-12-24 06:54:00,,,信息,,,7298.37

2019-12-24 06:58:00,,,信息,,,7482.0

2019-12-24 06:58:00,,,信息,,,7314.34

2019-12-24 07:00:00,,,信息,,,7482.0

2019-12-24 07:00:00,,,信息,,,7314.3

2019-12-24 07:37:05,,,信息,,,7482.0

2019-12-24 07:37:05,,,信息,,,7362.6

2019-12-24 07:58:00,,,信息,,,7482.0

2019-12-24 07:58:00,,,信息,,,7347.4

2019-12-24 08:00:00,,,信息,,,7482.0

2019-12-24 08:00:00,,,信息,,,7347.4

2019-12-24 08:37:05,,,信息,,,7482.0

2019-12-24 08:37:05,,,信息,,,7315.5

2019-12-24 08:58:00,,,信息,,,7482.0

2019-12-24 08:58:00,,,信息,,,7322.87

2019-12-24 09:00:00,,,信息,,,7482.0

2019-12-24 09:00:00,,,信息,,,7322.9

2019-12-24 09:02:00,,,信息,,,7482.0

2019-12-24 09:02:00,,,信息,,,7322.901

2019-12-24 09:04:00,,,信息,,,7482.0

2019-12-24 09:04:00,,,信息,,,7322.899

2019-12-24 09:06:00,,,信息,,,7482.0

2019-12-24 09:06:00,,,信息,,,7321.025

2019-12-24 09:08:00,,,信息,,,7482.0

2019-12-24 09:08:00,,,信息,,,7321.65

2019-12-24 09:12:00,,,信息,,,7482.0

2019-12-24 09:12:00,,,信息,,,7320.4

2019-12-24 09:20:00,,,信息,,,7482.0

2019-12-24 09:20:00,,,信息,,,7325.8

2019-12-24 09:24:00,,,信息,,,7482.0

2019-12-24 09:24:00,,,信息,,,7324.72

2019-12-24 09:32:00,,,信息,,,7482.0

2019-12-24 09:32:00,,,信息,,,7331.2

2019-12-24 09:36:00,,,信息,,,7482.0

2019-12-24 09:36:00,,,信息,,,7330.12

2019-12-24 09:46:00,,,信息,,,7482.0

2019-12-24 09:46:00,,,信息,,,7336.6

2019-12-24 09:50:00,,,信息,,,7482.0

2019-12-24 09:50:00,,,信息,,,7329.325

2019-12-24 09:54:00,,,信息,,,7482.0

2019-12-24 09:54:00,,,信息,,,7331.75

2019-12-24 09:58:00,,,信息,,,7482.0

2019-12-24 09:58:00,,,信息,,,7326.9

2019-12-24 10:00:00,,,信息,,,7482.0

2019-12-24 10:00:00,,,信息,,,7326.9

2019-12-24 10:02:00,,,信息,,,7482.0

2019-12-24 10:02:00,,,信息,,,7326.901

2019-12-24 10:04:00,,,信息,,,7482.0

2019-12-24 10:04:00,,,信息,,,7326.899

2019-12-24 10:06:00,,,信息,,,7482.0

2019-12-24 10:06:00,,,信息,,,7326.885

2019-12-24 10:08:00,,,信息,,,7482.0

2019-12-24 10:08:00,,,信息,,,7326.89

2019-12-24 10:12:00,,,信息,,,7482.0

2019-12-24 10:12:00,,,信息,,,7326.88

2019-12-24 10:20:00,,,信息,,,7482.0

2019-12-24 10:20:00,,,信息,,,7334.686

2019-12-24 10:24:00,,,信息,,,7482.0

2019-12-24 10:24:00,,,信息,,,7333.125

2019-12-24 10:32:00,,,信息,,,7482.0

2019-12-24 10:32:00,,,信息,,,7342.493

2019-12-24 10:36:00,,,信息,,,7482.0

2019-12-24 10:36:00,,,信息,,,7340.932

2019-12-24 10:46:00,,,信息,,,7482.0

2019-12-24 10:46:00,,,信息,,,7350.3

2019-12-24 10:50:00,,,信息,,,7482.0

2019-12-24 10:50:00,,,信息,,,7349.325

2019-12-24 10:54:00,,,信息,,,7482.0

2019-12-24 10:54:00,,,信息,,,7349.65

2019-12-24 10:58:00,,,信息,,,7482.0

2019-12-24 10:58:00,,,信息,,,7349.0

2019-12-24 11:00:00,,,信息,,,7482.0

2019-12-24 11:00:00,,,信息,,,7348.9

2019-12-24 11:02:00,,,信息,,,7482.0

2019-12-24 11:02:00,,,信息,,,7348.901

2019-12-24 11:04:00,,,信息,,,7482.0

2019-12-24 11:04:00,,,信息,,,7348.899

2019-12-24 11:06:00,,,信息,,,7482.0

2019-12-24 11:06:00,,,信息,,,7351.225

2019-12-24 11:08:00,,,信息,,,7482.0

2019-12-24 11:08:00,,,信息,,,7350.45

2019-12-24 11:12:00,,,信息,,,7482.0

2019-12-24 11:12:00,,,信息,,,7352.0

2019-12-24 11:20:00,,,信息,,,7482.0

2019-12-24 11:20:00,,,信息,,,7346.69

2019-12-24 11:24:00,,,信息,,,7482.0

2019-12-24 11:24:00,,,信息,,,7347.751

2019-12-24 11:32:00,,,信息,,,7482.0

2019-12-24 11:32:00,,,信息,,,7341.379

2019-12-24 11:36:00,,,信息,,,7482.0

2019-12-24 11:36:00,,,信息,,,7342.442

2019-12-24 11:46:00,,,信息,,,7482.0

2019-12-24 11:46:00,,,信息,,,7336.07

2019-12-24 11:50:00,,,信息,,,7482.0

2019-12-24 11:50:00,,,信息,,,7336.842

2019-12-24 11:54:00,,,信息,,,7482.0

2019-12-24 11:54:00,,,信息,,,7336.585

2019-12-24 11:58:00,,,信息,,,7482.0

2019-12-24 11:58:00,,,信息,,,7337.1

2019-12-24 12:00:00,,,信息,,,7482.0

2019-12-24 12:00:00,,,信息,,,7337.1

2019-12-24 12:02:00,,,信息,,,7482.0

2019-12-24 12:02:00,,,信息,,,7337.101

2019-12-24 12:04:00,,,信息,,,7482.0

2019-12-24 12:04:00,,,信息,,,7337.099

2019-12-24 12:06:00,,,信息,,,7482.0

2019-12-24 12:06:00,,,信息,,,7335.6

2019-12-24 12:08:00,,,信息,,,7482.0

2019-12-24 12:08:00,,,信息,,,7336.1

2019-12-24 12:12:00,,,信息,,,7482.0

2019-12-24 12:12:00,,,信息,,,7335.1

2019-12-24 12:20:00,,,信息,,,7482.0

2019-12-24 12:20:00,,,信息,,,7339.8

2019-12-24 12:24:00,,,信息,,,7482.0

2019-12-24 12:24:00,,,信息,,,7338.86

2019-12-24 12:32:00,,,信息,,,7482.0

2019-12-24 12:32:00,,,信息,,,7344.5

2019-12-24 12:36:00,,,信息,,,7482.0

2019-12-24 12:36:00,,,信息,,,7343.56

2019-12-24 12:46:00,,,信息,,,7482.0

2019-12-24 12:46:00,,,信息,,,7349.2

2019-12-24 12:50:00,,,信息,,,7482.0

2019-12-24 12:50:00,,,信息,,,7344.475

2019-12-24 12:54:00,,,信息,,,7482.0

2019-12-24 12:54:00,,,信息,,,7346.05

2019-12-24 12:58:00,,,信息,,,7482.0

2019-12-24 12:58:00,,,信息,,,7342.9

2019-12-24 13:00:00,,,信息,,,7482.0

2019-12-24 13:00:00,,,信息,,,7342.92

2019-12-24 13:22:55,,,信息,,,7482.0

2019-12-24 13:22:55,,,信息,,,7340.2

2019-12-24 13:58:00,,,信息,,,7482.0

2019-12-24 13:58:00,,,信息,,,7350.0

2019-12-24 14:00:00,,,信息,,,7482.0

2019-12-24 14:00:00,,,信息,,,7350.0

2019-12-24 14:37:05,,,信息,,,7482.0

2019-12-24 14:37:05,,,信息,,,7355.4

2019-12-24 14:58:00,,,信息,,,7482.0

2019-12-24 14:58:00,,,信息,,,7352.3

2019-12-24 15:00:00,,,信息,,,7482.0

2019-12-24 15:00:00,,,信息,,,7352.24

2019-12-24 15:02:00,,,信息,,,7482.0

2019-12-24 15:02:00,,,信息,,,7352.241

2019-12-24 15:04:00,,,信息,,,7482.0

2019-12-24 15:04:00,,,信息,,,7352.239

2019-12-24 15:06:00,,,信息,,,7482.0

2019-12-24 15:06:00,,,信息,,,7352.585

2019-12-24 15:08:00,,,信息,,,7482.0

2019-12-24 15:08:00,,,信息,,,7352.47

2019-12-24 15:12:00,,,信息,,,7482.0

2019-12-24 15:12:00,,,信息,,,7352.7

2019-12-24 15:20:00,,,信息,,,7482.0

2019-12-24 15:20:00,,,信息,,,7325.133

2019-12-24 15:24:00,,,信息,,,7482.0

2019-12-24 15:24:00,,,信息,,,7330.646

2019-12-24 15:32:00,,,信息,,,7482.0

2019-12-24 15:32:00,,,信息,,,7297.566

2019-12-24 15:36:00,,,信息,,,7482.0

2019-12-24 15:36:00,,,信息,,,7303.08

2019-12-24 15:46:00,,,信息,,,7482.0

2019-12-24 15:46:00,,,信息,,,7270.0

2019-12-24 15:50:00,,,信息,,,7482.0

2019-12-24 15:50:00,,,信息,,,7276.577

2019-12-24 15:54:00,,,信息,,,7482.0

2019-12-24 15:54:00,,,信息,,,7274.385

2019-12-24 15:58:00,,,信息,,,7482.0

2019-12-24 15:58:00,,,信息,,,7278.77

2019-12-24 16:00:00,,,信息,,,7482.0

2019-12-24 16:00:00,,,信息,,,7278.77

2019-12-24 16:02:00,,,信息,,,7482.0

2019-12-24 16:02:00,,,信息,,,7278.771

2019-12-24 16:04:00,,,信息,,,7482.0

2019-12-24 16:04:00,,,信息,,,7278.769

2019-12-24 16:06:00,,,信息,,,7482.0

